,menu_name,menu_category,menu_image
29,เมี่ยงหมูสามชั้น และ ปลาทู,อาหารฟิวชั่น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834964/%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%A3%E0%B8%B1%E0%B8%9A%20%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9F%E0%B8%B4%E0%B8%A7%E0%B8%8A%E0%B8%B1%E0%B8%99%20%28%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%A3%E0%B8%B1%E0%B8%9A%20%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9F%E0%B8%B4%E0%B8%B4%E0%B8%A7%E0%B8%8A%E0%B8%B1%E0%B8%99%29/%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%20%E0%B9%81%E0%B8%A5%E0%B8%B0%20%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%B9.png
30,เมี่ยงปลาทู,อาหารฟิวชั่น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834962/%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%A3%E0%B8%B1%E0%B8%9A%20%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9F%E0%B8%B4%E0%B8%A7%E0%B8%8A%E0%B8%B1%E0%B8%99%20%28%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%A3%E0%B8%B1%E0%B8%9A%20%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9F%E0%B8%B4%E0%B8%B4%E0%B8%A7%E0%B8%8A%E0%B8%B1%E0%B8%99%29/%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%B9.png
31,เมี่ยงทะเลรวม,อาหารฟิวชั่น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834958/%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%A3%E0%B8%B1%E0%B8%9A%20%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9F%E0%B8%B4%E0%B8%A7%E0%B8%8A%E0%B8%B1%E0%B8%99%20%28%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%A3%E0%B8%B1%E0%B8%9A%20%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9F%E0%B8%B4%E0%B8%B4%E0%B8%A7%E0%B8%8A%E0%B8%B1%E0%B8%99%29/%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5%E0%B8%A3%E0%B8%A7%E0%B8%A1.png
32,สลัดปลาดอรี่ย่างเกลือ,"อาหารคลีน/สลัด, อาหารทะเล",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832593/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B8%B7%E0%B8%AD.png
33,ซีซาร์สลัดอกไก่ย่างและเบคอน,"อาหารคลีน/สลัด, ฟาสต์ฟู้ด/จานด่วน",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832318/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%8B%E0%B8%B5%E0%B8%8B%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%84%E0%B8%AD%E0%B8%99.png
34,สลัดฮอกไกโดแฮมผลไม้,"อาหารคลีน/สลัด, อาหารฟิวชั่น",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832644/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B8%AE%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%82%E0%B8%94%E0%B9%81%E0%B8%AE%E0%B8%A1%E0%B8%9C%E0%B8%A5%E0%B9%84%E0%B8%A1%E0%B9%89.png
35,สลัดเนื้อสเกิร์ตแองกัสอินเดอะการ์เด้น,"อาหารคลีน/สลัด, อาหารคลีน/สลัด",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832647/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AA%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B9%81%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%AA%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99.png
36,บริยอชแซนด์วิชแฮมชีสและไข่,ฟาสต์ฟู้ด/จานด่วน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832351/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%AD%E0%B8%8A%E0%B9%81%E0%B8%8B%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B9%81%E0%B8%AE%E0%B8%A1%E0%B8%8A%E0%B8%B5%E0%B8%AA%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%84%E0%B8%82%E0%B9%88.png
37,ปลาชิมาฮอกเกะย่างมิโซะ,"อาหารญี่ปุ่น, อาหารคลีน/สลัด, อาหารฟิวชั่น",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832365/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%8A%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%AE%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%B0%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%A1%E0%B8%B4%E0%B9%82%E0%B8%8B%E0%B8%B0.png
38,กะเพราหม่าล่าวากิวสับ,อาหารจานเดียว,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742835327/%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%B2%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%B2%E0%B8%81%E0%B8%B4%E0%B8%A7%E0%B8%AA%E0%B8%B1%E0%B8%9A.png
39,กุ้งอัลมอนด์,อาหารทะเล,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832197/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C.png
40,สเต๊กปลาชิมาฮอกเกะย่างและสลัดมันบดน้ำสลัดไข่ปลาญี่ปุ่น,"ของหวาน, อาหารคลีน/สลัด",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832674/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B9%8A%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%8A%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%AE%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%B0%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B8%9A%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99.png
41,Acai Sweetheart's Tomato Bliss,"ของหวาน, เครื่องดื่ม/น้ำผลไม้",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832184/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/Acai%20Sweetheart%27s%20Tomato%20Bliss.png
42,Strawberries Almond Milkshake,"ของหวาน, เครื่องดื่ม/น้ำผลไม้",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832185/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/Strawberries%20Almond%20Milkshake.png
43,Strawberries Kissy Tomato Cheese Tea,"ของหวาน, เครื่องดื่ม/น้ำผลไม้",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832187/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/Strawberries%20Kissy%20Tomato%20Cheese%20Tea.png
44,สลัดกุ้งทอด,"อาหารคลีน/สลัด, อาหารทะเล",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832572/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%94.png
45,สลัดหอยเชลล์ย่างเนยกระเทียม,"อาหารคลีน/สลัด, อาหารทะเล",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832642/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%8A%E0%B8%A5%E0%B8%A5%E0%B9%8C%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1.png
46,พาราไดส์โบวล์,"ของหวาน, อาหารคลีน/สลัด",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832402/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B8%AA%E0%B9%8C%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B8%A5%E0%B9%8C.png
47,เมี่ยงเห็ด 7 อย่าง,"อาหารเจ,อาหารมังสวิรัติ",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832784/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B9%80%E0%B8%AB%E0%B9%87%E0%B8%94%207%20%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87.png
48,รากบัวสวรรค์ทอดกรอบ,"อาหารเจ,ของหวาน",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832502/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%AA%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B9%8C%E0%B8%97%E0%B8%AD%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A.png
49,รากบัวสวรรค์ทอดกรอบทรัฟเฟิล,"อาหารเจ,ของหวาน",
50,ซันไรส์โบวล์,"ของหวาน, อาหารคลีน/สลัด",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832313/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%8B%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%A3%E0%B8%AA%E0%B9%8C%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B8%A5%E0%B9%8C.png
51,ช็อคโก้เทลล่าโบวล์,"ของหวาน, อาหารคลีน/สลัด",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832311/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%84%E0%B9%82%E0%B8%81%E0%B9%89%E0%B9%80%E0%B8%97%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B8%A5%E0%B9%8C.png
52,ไอศกรีมช็อกบอมบ์,"ของหวาน, ไอศกรีม",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858076/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81%E0%B8%9A%E0%B8%AD%E0%B8%A1%E0%B8%9A%E0%B9%8C.png
53,ไข่หวาน ญี่ปุ่น,อาหารญี่ปุ่น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858072/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99%20%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99.png
54,ปีกไก่ทอด,"ปิ้งย่าง, ฟาสต์ฟู้ด/จานด่วน",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857975/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/%E0%B8%9B%E0%B8%B5%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%97%E0%B8%AD%E0%B8%94.png
55,เหล้าบ๊วยผสมโซดา,"เครื่องดื่ม/น้ำผลไม้, อาหารญี่ปุ่น",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858051/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B9%8A%E0%B8%A7%E0%B8%A2%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B9%82%E0%B8%8B%E0%B8%94%E0%B8%B2.png
56,Virgin Mojito,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857954/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/Virgin%20Mojito.png
57,แซลมอนดองซีอิ๊ว,อาหารญี่ปุ่น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858066/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/%E0%B9%81%E0%B8%8B%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B8%AD%E0%B8%87%E0%B8%8B%E0%B8%B5%E0%B8%AD%E0%B8%B4%E0%B9%8A%E0%B8%A7.png
58,ลิ้นจี่ โซดา,"เครื่องดื่ม/น้ำผลไม้, อาหารฟิวชั่น",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858004/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%88%E0%B8%B5%E0%B9%88%20%E0%B9%82%E0%B8%8B%E0%B8%94%E0%B8%B2.png
59,สตอเบอรี่ โซดา,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858007/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/%E0%B8%AA%E0%B8%95%E0%B8%AD%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%20%E0%B9%82%E0%B8%8B%E0%B8%94%E0%B8%B2.png
60,บลูฮาวาย โซดา,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857969/Thong%20Grill%20Hide%20and%20Shabu%20%28%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%B0%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B9%29/%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%AE%E0%B8%B2%E0%B8%A7%E0%B8%B2%E0%B8%A2%20%E0%B9%82%E0%B8%8B%E0%B8%94%E0%B8%B2.png
61,คาลามาริ,"อาหารทะเล,ฟาสต์ฟู้ด/จานด่วน",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832305/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%84%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B4.png
62,เส้นใหญ่ เย็นตาโฟ,ก๋วยเตี๋ยว,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858762/%E0%B9%80%E0%B8%8A%E0%B9%87%E0%B8%87%E0%B8%8B%E0%B8%B4%E0%B8%A1%E0%B8%AD%E0%B8%B5%E0%B9%8A%20and%20%E0%B9%82%E0%B8%94%E0%B9%88%E0%B8%87%E0%B8%94%E0%B8%B1%E0%B8%87%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%AE%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%87/%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%20%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B8%95%E0%B8%B2%E0%B9%82%E0%B8%9F.png
